NTD ID;Legacy NTD ID;Agency Name;Reporter Acronym;Doing Business As;Reporter Type;Reporting Module;Organization Type;Reported By NTD ID;Reported by Name;Subrecipient Type;FY End Date;Original Due Date;Address Line 1;Address Line 2;P.O. Box;City;State;Zip Code;Zip Code Ext;Region;URL;FTA Recipient ID;DUNS Number;Service Area Sq Miles;Service Area Pop;Primary UZA;UZA Name;Tribal Area Name;Population;Density;Sq Miles;VOMS DO;VOMS PT;Total VOMS;Volunteer Drivers;Personal Vehicles;TAM Tier;Number of State Counties;Number of Counties with Service; State Admin Funds Expended 
1R01-11214;;Town of East Windsor;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;11 Rye Street;;;East Windsor;CT;06016;;1;https://www.eastwindsor-ct.gov/;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11215;;Town of Cromwell;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;41 West Street;;;Cromwell;CT;06416;;1;https://www.cromwellct.com/;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11216;;Town of Colchester;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;127 Norwich Ave;;;Colchester;CT;06415;1230;1;http://www.colchesterct.gov/pages/index;;177899317;;;;;;;;;;;;;;Tier II;;;  
1R01-11217;;Town of Cheshire;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;84 South Main Street;;;Cheshire;CT;06410;;1;https://www.cheshirect.org/;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11218;;Town of Canton;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;4 Market Street;;;Canton;CT;06019;;1;http://www.townofcantonct.org/;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11219;;Town of Beacon Falls;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;10 Maple Avenue;;;Beacon Falls;CT;06403;;1;http://www.beaconfalls-ct.org/pages/index;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11220;;Town of Avon (CT);;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;60 W Main St;;;Avon;CT;06001;000;1;https://www.avonct.gov/;;059060392;;;;;;;;;;;;;;Tier II;;;  
1R01-11221;;City of Torrington - Sullivan Senior Center;;;Reduced Asset Reporter;Asset;City, County or Local Government Unit or Department of Transportation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;576 Main;;;Torrington;CT;06790;3710;1;https://www.torringtonct.org/sullivan-senior-center;;605539618;;;;;;;;;;;;;;Tier II;;;  
1R01-11222;;Sunrise Northeast, Inc.;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;80 Whitney Street;;;Hartford;CT;06105;;1;https://sunrisegroup.org/locations/CT;;825008204;;;;;;;;;;;;;;Tier II;;;  
1R01-11223;;Transportation Assoc. of Greenwich;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;13 Riverside Ave;;;Riverside;CT;06878;1606;1;https://www.ridetag.org/;;024717311;;;;;;;;;;;;;;Tier II;;;  
1R01-11224;;The Wheels Program of New Milford;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;40 Main Street;;;New Milford;CT;06776;;1;http://www.wheelsofnewmilford.org/;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11225;;The Arc of Litchfield County, Inc;;The Arc;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;314 Main St;;;Torrington;CT;06790;5055;1;https://www.litchfieldarc.org/;;095527776;;;;;;;;;;;;;;Tier II;;;  
1R01-11226;;Sphere, Inc;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;236 Main Street;;;Ridgefield;CT;06877;;1;https://www.spherect.org/;;00000000;;;;;;;;;;;;;;Tier II;;;  
1R01-11227;;Norwalk Senior Center;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;11 Allen Rd;;;Norwalk;CT;06851;2319;1;http://www.norwalkseniorcenter.org/;;050675065;;;;;;;;;;;;;;Tier II;;;  
1R01-11228;;Hockanum Valley Community Council;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;29 Naek Road;Suite 5A;;Vernon;CT;06066;;1;https://www.hvcchelps.org/;;960111698;;;;;;;;;;;;;;Tier II;;;  
1R01-11229;;Geer Nursing & Rehabilitation Center;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R01;Connecticut Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;99 South Canaan Road;;;Canaan;CT;06018;;1;https://www.geercares.org/;;069256642;;;;;;;;;;;;;;Tier II;;;  
1R02;1R02;Massachusetts Department of Transportation ;;;State Reporter;Rural;;;;;30/06/2020;31/10/2020;1 Ashburton Place Fl 9;;;Boston;MA;02108;1518;1;http://www.mass.gov/massdot/;1349;073130932;;;;;;;;;;;;;;N/A - Group Plan Sponsor;14;6; $346.230 
1R02-10145;1R02-003;Martha's Vineyard Transit Authority;VTA;;Rural Reporter;Rural;Independent Public Agency or Authority of Transit Service;1R02;Massachusetts Department of Transportation ;Rural General Public Transit;30/06/2020;31/10/2020;11 A St;Business Park;;Edgartown;MA;02539;6013;1;http://www.vineyardtransit.com;1349;607448128;;;;;;;;;31;;31;;;Tier II;;;  
1R02-10157;1R02-006;Peter Pan Bus Lines;PPBL;;Rural Reporter;Rural;Private-For-Profit Corporation;1R02;Massachusetts Department of Transportation ;Intercity Bus;30/06/2020;31/10/2020;1 Peter Pan Way # 300;1776 Main Street;1776;Springfield;MA;01103;1572;1;http://www.peterpanbus.com;1349;002791374;;;;;;;;;;;;;;Tier II;;;  
1R02-10162;1R02-004;Nantucket Regional Transit Authority;NRTA;;Rural Reporter;Rural;Independent Public Agency or Authority of Transit Service;1R02;Massachusetts Department of Transportation ;Rural General Public Transit;30/06/2020;31/10/2020;3 E Chestnut St;;;Nantucket;MA;02554;3543;1;http://www.nrtawave.com;1349;831125427;;;;;;;;;13;;13;;;Tier II;;;  
1R02-10173;1R02-005;Franklin Regional Transit Authority;FRTA;;Rural Reporter;Rural;Independent Public Agency or Authority of Transit Service;1R02;Massachusetts Department of Transportation ;Rural General Public Transit;30/06/2020;31/10/2020;12 Olive St # 1;;;Greenfield;MA;01301;3351;1;http://www.frta.org;1349;601742117;;;;;;;;;28;;28;17;17;Tier II;;;  
1R02-11240;;DATTCO, Inc. ;;;Rural Reporter;Rural;Private-For-Profit Corporation;1R02;Massachusetts Department of Transportation ;Intercity Bus;30/06/2020;31/10/2020;583 South St;;;New Britain;CT;06051;3878;1;https://www.dattco.com/;1349;961734535;;;;;;;;;;;;;;Tier II;;;  
1R02-11241;;Basil S. Kinson, Inc. ;;Coach Company;Rural Reporter;Rural;Private-For-Profit Corporation;1R02;Massachusetts Department of Transportation ;Intercity Bus;30/06/2020;31/10/2020;123 W Main St;; P.O. Box 159;Merrimac;MA;01860;2241;1;https://coachco.com/;1349;002814275;;;;;;;;;;;;;;Tier II;;;  
1R02-11242;;Jalbert Leasing, Inc. ;;C&J;Rural Reporter;Rural;Private-For-Profit Corporation;1R02;Massachusetts Department of Transportation ;Intercity Bus;30/06/2020;31/10/2020;185 Grafton Dr;;;Portsmouth;NH;03801;7126;1;https://www.ridecj.com/;1349;782488548;;;;;;;;;;;;;;Tier II;;;  
1R02-60208;7R03-038;Greyhound Lines, Inc.;;;Rural Reporter;Rural;Private-For-Profit Corporation;1R02;Massachusetts Department of Transportation ;Intercity Bus;30/06/2020;31/10/2020;350 N Saint Paul St Ste 300;;;Dallas;TX;75201;4231;6;http://www.greyhound.com;1635;825063233;;;;;;;;;;;;;;Tier II;;;  
1R03;1R03;Maine Department of Transportation;;;State Reporter;Rural;;;;;30/06/2020;31/10/2020;24 Child St;SHS 16, 24 Child Street;;Augusta;ME;04330;6431;1;http://www.exploremaine.org/;1346;809045966;;;;;;;;;;;;;;N/A - Group Plan Sponsor;16;16; $177.236 
1R03-10142;1R03-001;Aroostook Regional Transportation Systems, Inc.;ARTS;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;24 Houlton Road;;552;Presque Isle;ME;04769;0552;1;http://www.aroostooktransportation.org;1346;108077601;;;;;;;;;23;;23;2;2;Tier II;;;  
1R03-10147;1R03-028;John T. Cyr & Sons, Inc.;Cyr Bus Lines;;Rural Reporter;Rural;Private-For-Profit Corporation;1R03;Maine Department of Transportation;Intercity Bus;30/06/2020;31/10/2020;153 Gilman Falls Ave;;368;Old Town;ME;04468;1325;1;http://www.CyrBusTours.com;1346;057387854;1.804;147.591;;;;;;;;;;;;Tier II;;;  
1R03-10152;1R03-014;City of Bath;;Bath CityBus;Rural Reporter;Rural;City, County or Local Government Unit or Department of Transportation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;55 Front St Ste 1;;;Bath;ME;04530;2572;1;http://www.cityofbath.com;1346;083178350;4.791;172.870;;;;;;;2;;2;;;Tier II;;;  
1R03-10153;1R03-027;Town of Cranberry Isles;;;Rural Reporter;Rural;City, County or Local Government Unit or Department of Transportation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;59 Main St;;56;Islesford;ME;04646;0056;1;http://cranberryisles-me.gov/;1346;152232380;;;;;;;;;;3;3;;;Tier II;;;  
1R03-10155;1R03-005;Kennebec Valley Community Action Program;KVCAP;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;101 Water St;;;Waterville;ME;04901;6339;1;http://www.kvcap.org;1346;037709490;;;;;;;;;54;;54;85;85;Tier II;;;  
1R03-10167;1R03-020;Isle au Haut Boat Services;;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;Seabreeze Ave;;709;Stonington;ME;04681;000;1;http://www.isleauhaut.com;1346;788660699;;;;;;;;;2;;2;;;Tier II;;;  
1R03-10169;1R03-013;Waldo Community Action Partners;WCAP;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;9 Field St Ste 201;;130;Belfast;ME;04915;6661;1;http://www.waldocap.org;1346;791561657;;;;;;;;;29;;29;10;12;Tier II;;;  
1R03-10175;1R03-011;Downeast Transportation, Inc. ;DTI;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;117 Gateway Center Dr;;914;Trenton;ME;04605;5929;1;http://www.downeasttrans.org;1346;198740227;;;;;;;;;40;;40;;;Tier II;;;  
1R03-10177;1R03-008;West's Transportation, Inc. ;;;Rural Reporter;Rural;Private-For-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;79 Pigeon Hill Road;;82;Milbridge;ME;04658;0082;1;http://westbusservice.com/;1346;030522494;;;;;;;;;8;;8;;;Tier II;;;  
1R03-11153;;West's Transportation - Intercity Bus;;;Rural Reporter;Rural;Private-For-Profit Corporation;1R03;Maine Department of Transportation;Intercity Bus;30/06/2020;31/10/2020;79 Pigeon Hill Road;;82;Milbridge;ME;04658;0082;1;http://westbusservice.com/;1346;030522494;;;;;;;;;;;;;;Tier II;;;  
1R03-11161;;Downeast Community Partners, Inc.;DCP;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;248 Bucksport Road;;;Ellsworth;ME;04605;;1;https://www.downeastcommunitypartners.org/;1346;119732192;;;;;;;;;26;;26;13;13;Tier II;;;  
1R03-11235;;Maine State Ferry Service;MSFS;;Rural Reporter;Rural;City, County or Local Government Unit or Department of Transportation;1R03;Maine Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;24 Child St;;;Augusta;ME;04330;6431;1;https://www.maine.gov/mdot/ferry/;1346;809045966;;;;;;;;;7;;7;;;Tier II;;;  
1R03-60208;7R03-038;Greyhound Lines, Inc.;;;Rural Reporter;Rural;Private-For-Profit Corporation;1R03;Maine Department of Transportation;Intercity Bus;30/06/2020;31/10/2020;350 N Saint Paul St Ste 300;;;Dallas;TX;75201;4231;6;http://www.greyhound.com;1635;825063233;;;;;;;;;;;;;;Tier II;;;  
1R04;1R04;New Hampshire Department of Transportation;NHDOT;;State Reporter;Rural;;;;;30/06/2020;31/10/2020;7 Hazen Drive;;483;Concord;NH;03301;6502;1;http://www.nh.gov/dot/;1385;808591697;;;;;;;;;;;;;;N/A - Group Plan Sponsor;10;7; $547.457 
1R04-10135;1R04-007;Concord Coach Lines, Inc.;;;Rural Reporter;Rural;Private-For-Profit Corporation;1R04;New Hampshire Department of Transportation;Intercity Bus;30/06/2020;31/10/2020;7 Langdon St;;;Concord;NH;03301;3481;1;http://www.concordcoachlines.com;1385;018899872;;;;;;;;;;;;;;Tier II;;;  
1R04-10137;1R04-001;Advance Transit, Inc. NH;AT;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;120 Billings Farm Rd;;1027;White River Junction;VT;05001;1027;1;http://www.advancetransit.com;1385;118080233;;;;;;;;;16;;16;;;Tier II;;;  
1R04-10159;1R04-004;VNA Home Healthcare, Hospice & Community Service;VNA @ HCS;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;312 Marlboro St;;564;Keene;NH;03431;4163;1;http://www.hcsservices.org;1385;789867421;;;;;;;;;8;;8;;;Tier II;;;  
1R04-10161;1R04-005;Belknap-Merrimack CAP/Concord Area Transit;CAT;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;2 Industrial Park Dr;;1016;Concord;NH;03301;8520;1;http://www.bm-cap.org;1385;073997504;;;;;;;;;13;;13;;;Tier II;;;  
1R04-10170;1R04-011;Tri-County CAP, Inc./Carroll County Transit;TCCAP;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;30 Exchange Street;;;Berlin;NH;03570;;1;"www.tricountytransit.org				";1385;073975708;;;;;;;;;3;;3;1;1;Tier II;;;  
1R04-10172;1R04-002;Tri-County CAP, Inc./North Country Transit;TCCAP;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;30 Exchange Street;;;Berlin;NH;03570;;1;"www.tricountytransit.org				";1385;073975708;;;;;;;;;8;;8;11;11;Tier II;;;  
1R04-11156;;Southwestern Community Services Transportation;;;Rural Reporter;Rural;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Rural General Public Transit;30/06/2020;31/10/2020;63 Community Way;;;Keene;NH;03431;3748;1;www.scshelps.org;1385;081251381;;;;;;;;;6;;6;4;4;Tier II;;;  
1R04-11162;;Community Action Program of Strafford County;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;577 Central Ave Ste 10;;160;Dover;NH;03820;1005;1;https://www.straffordcap.org/;;099356586;;;;;;;;;;;;;;Tier II;;;  
1R04-11163;;Behavioral Health & Developmental Services ;;Community Partners;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;113 Crosby Rd Forum Ct Ste One;113 Crosby Road, Suite #1;;Dover;NH;03820;4370;1;https://communitypartnersnh.org/;;149406691;;;;;;;;;;;;;;Tier II;;;  
1R04-11164;;Easter Seals Special Transit Service;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;180 Zachary Road;;;Manchester;NH;03109;5607;1;http://www.easterseals.com/nh/;;185658382;;;;;;;;;;;;;;Tier II;;;  
1R04-11165;;Genesis Behavioral Health ;;Lakes Region Mental Health Center;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;40 Beacon St E;;;Laconia;NH;03246;3437;1;https://www.genesisbh.org/;;101410652;;;;;;;;;;;;;;Tier II;;;  
1R04-11166;;Grafton County Senior Citizens Council, Inc. ;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;10 Campbell St;;433;Lebanon;NH;03766;1341;1;http://www.gcscc.org/;;028411510;;;;;;;;;;;;;;Tier II;;;  
1R04-11168;;Granite State Independent Living;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;21 Chenell Dr;;7268;Concord;NH;03301;8539;1;https://www.gsil.org/;;118084276;;;;;;;;;;;;;;Tier II;;;  
1R04-11171;;Lamprey Health Care;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;207 S Main St;;;Newmarket;NH;03857;1843;1;http://www.lampreyhealth.org/;;040254401;;;;;;;;;;;;;;Tier II;;;  
1R04-11173;;Monadnock Adult Care Center;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;64 Main St;;;Keene;NH;03431;3701;1;http://www.mfs.org/;;073966699;;;;;;;;;;;;;;Tier II;;;  
1R04-11174;;Riverbend Community Mental Health;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;278 Pleasant St;;2032;Concord;NH;03301;2551;1;http://www.riverbendcmhc.org/;;081258915;;;;;;;;;;;;;;Tier II;;;  
1R04-11175;;Southern NH Services;;;Reduced Asset Reporter;Asset;Private-Non-Profit Corporation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;40 Pine Street;;;Manchester;NH;03103;6207;1;https://www.snhs.org/;;088584065;;;;;;;;;;;;;;Tier II;;;  
1R04-11236;;NHDOT Assets;;;Reduced Asset Reporter;Asset;State Government Unit or Department of Transportation;1R04;New Hampshire Department of Transportation;Asset Subrecipient;30/06/2020;31/10/2020;7 Hazen Drive;;;Concord;NH;03301;6502;1;https://www.nh.gov/dot/;1385;808591697;;;;;;;;;;;;;;Tier II;;;  
